"STREAM_ID","MOVIE_ID","TITLE","STUDIO_NAME","PRIMARY_GENRE","RELEASE_YEAR","CRITIC_SCORE","AUDIENCE_SCORE","PLATFORM_NAME","MONTH_DATE","STREAM_YEAR","STREAM_MONTH","ESTIMATED_VIEWS","ESTIMATED_HOURS","COMPLETION_RATE","IS_FEATURED","TOTAL_GROSS","PERFORMANCE_TIER"
"8108","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-03-01","2024","3","141",169,71.84,false,1073000000,"Blockbuster"
"8109","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-04-01","2024","4","174",264.6,58.28,false,1073000000,"Blockbuster"
"8110","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-05-01","2024","5","105",151.7,60.75,false,1073000000,"Blockbuster"
"8111","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-06-01","2024","6","124",174.6,74.88,false,1073000000,"Blockbuster"
"8112","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-07-01","2024","7","185",249.6,55.93,false,1073000000,"Blockbuster"
"8113","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-08-01","2024","8","71",103.2,66.72,false,1073000000,"Blockbuster"
"8114","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-09-01","2024","9","164",203.5,59.37,false,1073000000,"Blockbuster"
"8115","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-10-01","2024","10","115",154.1,80.37,false,1073000000,"Blockbuster"
"8116","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-11-01","2024","11","208",210.9,74.02,false,1073000000,"Blockbuster"
"8117","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2024-12-01","2024","12","226",323.3,68.4,true,1073000000,"Blockbuster"
"8118","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-01-01","2025","1","269",332.4,62.27,true,1073000000,"Blockbuster"
"8119","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-02-01","2025","2","158",183.1,69.68,false,1073000000,"Blockbuster"
"8120","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-03-01","2025","3","147",167,87.67,false,1073000000,"Blockbuster"
"8121","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-04-01","2025","4","94",131.3,72.41,false,1073000000,"Blockbuster"
"8122","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-05-01","2025","5","191",202.7,71.86,false,1073000000,"Blockbuster"
"8123","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-06-01","2025","6","78",109.6,57.6,false,1073000000,"Blockbuster"
"8124","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-07-01","2025","7","67",68.2,65.54,false,1073000000,"Blockbuster"
"8125","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-08-01","2025","8","173",243.8,63.94,false,1073000000,"Blockbuster"
"8126","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-09-01","2025","9","167",182.4,57.91,false,1073000000,"Blockbuster"
"8127","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-10-01","2025","10","182",222.5,83.1,false,1073000000,"Blockbuster"
"8128","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-11-01","2025","11","141",212.1,73.86,false,1073000000,"Blockbuster"
"8129","133","Toy Story 4","Disney","Animation","2019",97,94,"Disney+","2025-12-01","2025","12","205",233.3,72.17,false,1073000000,"Blockbuster"
"8130","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2019-12-01","2019","12","2128",2819.5,76.28,false,1074000000,"Blockbuster"
"8131","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-01-01","2020","1","953",1528.5,86.45,false,1074000000,"Blockbuster"
"8132","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-02-01","2020","2","624",1113,81.11,false,1074000000,"Blockbuster"
"8133","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-03-01","2020","3","661",1110.7,83.5,false,1074000000,"Blockbuster"
"8134","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-04-01","2020","4","399",512.6,87.97,false,1074000000,"Blockbuster"
"8135","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-05-01","2020","5","398",550.5,77.1,false,1074000000,"Blockbuster"
"8136","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-06-01","2020","6","85",155.4,76.51,false,1074000000,"Blockbuster"
"8137","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-07-01","2020","7","119",159.6,84.88,false,1074000000,"Blockbuster"
"8138","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-08-01","2020","8","116",157,67.06,false,1074000000,"Blockbuster"
"8139","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-09-01","2020","9","79",123.3,70.33,false,1074000000,"Blockbuster"
"8140","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-10-01","2020","10","92",161.9,80.03,false,1074000000,"Blockbuster"
"8141","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-11-01","2020","11","156",265.2,55.71,false,1074000000,"Blockbuster"
"8142","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2020-12-01","2020","12","157",266.7,67.02,false,1074000000,"Blockbuster"
"8143","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-01-01","2021","1","52",82.9,69.2,false,1074000000,"Blockbuster"
"8144","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-02-01","2021","2","84",106.2,73.69,false,1074000000,"Blockbuster"
"8145","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-03-01","2021","3","126",178,74.06,false,1074000000,"Blockbuster"
"8146","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-04-01","2021","4","71",131.8,69.99,false,1074000000,"Blockbuster"
"8147","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-05-01","2021","5","97",150.5,84.67,false,1074000000,"Blockbuster"
"8148","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-06-01","2021","6","103",153.8,64.88,false,1074000000,"Blockbuster"
"8149","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-07-01","2021","7","138",222.7,59.36,false,1074000000,"Blockbuster"
"8150","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-08-01","2021","8","124",193.3,80.22,false,1074000000,"Blockbuster"
"8151","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-09-01","2021","9","130",187.2,86.89,false,1074000000,"Blockbuster"
"8152","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-10-01","2021","10","69",116.5,67.62,false,1074000000,"Blockbuster"
"8153","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-11-01","2021","11","104",135.8,78.92,false,1074000000,"Blockbuster"
"8154","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2021-12-01","2021","12","78",100.8,62.98,false,1074000000,"Blockbuster"
"8155","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-01-01","2022","1","92",153.2,82.1,false,1074000000,"Blockbuster"
"8156","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-02-01","2022","2","96",143.3,61.16,false,1074000000,"Blockbuster"
"8157","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-03-01","2022","3","64",104.4,75.93,false,1074000000,"Blockbuster"
"8158","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-04-01","2022","4","56",70.8,79.45,false,1074000000,"Blockbuster"
"8159","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-05-01","2022","5","133",186.3,72.75,true,1074000000,"Blockbuster"
"8160","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-06-01","2022","6","73",96.8,87.89,false,1074000000,"Blockbuster"
"8161","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-07-01","2022","7","53",91.9,69.23,false,1074000000,"Blockbuster"
"8162","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-08-01","2022","8","123",184.3,59.92,false,1074000000,"Blockbuster"
"8163","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-09-01","2022","9","76",138.4,86.64,false,1074000000,"Blockbuster"
"8164","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-10-01","2022","10","53",64.9,84.1,false,1074000000,"Blockbuster"
"8165","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-11-01","2022","11","127",182.6,75.91,false,1074000000,"Blockbuster"
"8166","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2022-12-01","2022","12","148",215.4,58.98,false,1074000000,"Blockbuster"
"8167","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-01-01","2023","1","63",90.3,70.67,false,1074000000,"Blockbuster"
"8168","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-02-01","2023","2","71",121.4,64.2,false,1074000000,"Blockbuster"
"8169","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-03-01","2023","3","129",167.9,80.9,true,1074000000,"Blockbuster"
"8170","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-04-01","2023","4","52",69.6,81,false,1074000000,"Blockbuster"
"8171","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-05-01","2023","5","68",118.5,61.92,false,1074000000,"Blockbuster"
"8172","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-06-01","2023","6","100",126.7,79.57,false,1074000000,"Blockbuster"
"8173","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-07-01","2023","7","60",78.7,70.41,false,1074000000,"Blockbuster"
"8174","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-08-01","2023","8","126",231.7,74.31,false,1074000000,"Blockbuster"
"8175","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-09-01","2023","9","56",95.7,55.73,false,1074000000,"Blockbuster"
"8176","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-10-01","2023","10","120",177.9,58.81,false,1074000000,"Blockbuster"
"8177","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-11-01","2023","11","111",156.2,85.99,false,1074000000,"Blockbuster"
"8178","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2023-12-01","2023","12","162",269.1,65.96,false,1074000000,"Blockbuster"
"8179","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-01-01","2024","1","62",113.7,62,false,1074000000,"Blockbuster"
"8180","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-02-01","2024","2","112",204.8,65.69,false,1074000000,"Blockbuster"
"8181","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-03-01","2024","3","95",176.8,75.33,false,1074000000,"Blockbuster"
"8182","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-04-01","2024","4","54",94.8,68.87,false,1074000000,"Blockbuster"
"8183","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-05-01","2024","5","59",95.1,84.68,false,1074000000,"Blockbuster"
"8184","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-06-01","2024","6","97",129.1,86.68,false,1074000000,"Blockbuster"
"8185","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-07-01","2024","7","136",188.6,87.75,false,1074000000,"Blockbuster"
"8186","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-08-01","2024","8","49",82.8,69.3,false,1074000000,"Blockbuster"
"8187","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-09-01","2024","9","54",95.1,68.19,false,1074000000,"Blockbuster"
"8188","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-10-01","2024","10","119",196.3,85.21,false,1074000000,"Blockbuster"
"8189","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-11-01","2024","11","94",144.3,69.63,false,1074000000,"Blockbuster"
"8190","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2024-12-01","2024","12","136",205.5,73.85,false,1074000000,"Blockbuster"
"8191","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-01-01","2025","1","62",92.2,72.28,false,1074000000,"Blockbuster"
"8192","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-02-01","2025","2","48",79.4,67.63,false,1074000000,"Blockbuster"
"8193","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-03-01","2025","3","130",228.5,83.46,false,1074000000,"Blockbuster"
"8194","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-04-01","2025","4","101",147.3,82.43,false,1074000000,"Blockbuster"
"8195","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-05-01","2025","5","130",193.2,79.84,false,1074000000,"Blockbuster"
"8196","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-06-01","2025","6","138",220.6,56.8,false,1074000000,"Blockbuster"
"8197","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-07-01","2025","7","70",98.8,67.94,false,1074000000,"Blockbuster"
"8198","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-08-01","2025","8","108",160.5,67.12,false,1074000000,"Blockbuster"
"8199","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-09-01","2025","9","89",121.9,87.65,false,1074000000,"Blockbuster"
"8200","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-10-01","2025","10","106",181.2,86.63,false,1074000000,"Blockbuster"
"8201","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-11-01","2025","11","114",174.6,65.87,false,1074000000,"Blockbuster"
"8202","134","Joker","Warner Bros.","Crime","2019",68,88,"Netflix","2025-12-01","2025","12","154",264.2,67.82,false,1074000000,"Blockbuster"
"8203","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2019-09-01","2019","9","1364",2365.3,84.45,false,1051000000,"Blockbuster"
"8204","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2019-10-01","2019","10","810",1052.3,77.4,true,1051000000,"Blockbuster"
"8205","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2019-11-01","2019","11","655",934.8,82.98,false,1051000000,"Blockbuster"
"8206","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2019-12-01","2019","12","438",719.9,68.13,false,1051000000,"Blockbuster"
"8207","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-01-01","2020","1","425",657.4,62.5,false,1051000000,"Blockbuster"
"8208","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-02-01","2020","2","236",394.7,85.81,false,1051000000,"Blockbuster"
"8209","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-03-01","2020","3","92",164.7,80.12,false,1051000000,"Blockbuster"
"8210","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-04-01","2020","4","41",74.1,69.14,false,1051000000,"Blockbuster"
"8211","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-05-01","2020","5","90",147.7,63.51,false,1051000000,"Blockbuster"
"8212","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-06-01","2020","6","115",169.4,83.38,false,1051000000,"Blockbuster"
"8213","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-07-01","2020","7","94",122,82.2,false,1051000000,"Blockbuster"
"8214","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-08-01","2020","8","96",153.9,77.59,false,1051000000,"Blockbuster"
"8215","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-09-01","2020","9","100",160.6,75.65,false,1051000000,"Blockbuster"
"8216","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-10-01","2020","10","60",106.5,68.26,false,1051000000,"Blockbuster"
"8217","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-11-01","2020","11","73",128.8,84.7,false,1051000000,"Blockbuster"
"8218","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2020-12-01","2020","12","54",105.8,79.82,false,1051000000,"Blockbuster"
"8219","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-01-01","2021","1","42",58.7,83.77,true,1051000000,"Blockbuster"
"8220","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-02-01","2021","2","80",122.6,79.3,false,1051000000,"Blockbuster"
"8221","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-03-01","2021","3","90",134.6,69.14,false,1051000000,"Blockbuster"
"8222","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-04-01","2021","4","114",214.8,66.93,false,1051000000,"Blockbuster"
"8223","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-05-01","2021","5","58",113,56.35,false,1051000000,"Blockbuster"
"8224","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-06-01","2021","6","90",165.1,76.18,false,1051000000,"Blockbuster"
"8225","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-07-01","2021","7","81",133.2,56.67,false,1051000000,"Blockbuster"
"8226","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-08-01","2021","8","104",203.7,67.93,false,1051000000,"Blockbuster"
"8227","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-09-01","2021","9","103",158.5,62.72,false,1051000000,"Blockbuster"
"8228","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-10-01","2021","10","66",95.8,63.14,false,1051000000,"Blockbuster"
"8229","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-11-01","2021","11","117",214.1,82.38,false,1051000000,"Blockbuster"
"8230","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2021-12-01","2021","12","54",91.4,81.4,false,1051000000,"Blockbuster"
"8231","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-01-01","2022","1","67",116.5,65.25,false,1051000000,"Blockbuster"
"8232","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-02-01","2022","2","64",123.1,62.57,false,1051000000,"Blockbuster"
"8233","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-03-01","2022","3","72",118.1,63.13,false,1051000000,"Blockbuster"
"8234","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-04-01","2022","4","45",78,59.93,false,1051000000,"Blockbuster"
"8235","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-05-01","2022","5","76",116.4,80.06,false,1051000000,"Blockbuster"
"8236","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-06-01","2022","6","80",123.2,67.78,false,1051000000,"Blockbuster"
"8237","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-07-01","2022","7","89",161.7,86.59,false,1051000000,"Blockbuster"
"8238","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-08-01","2022","8","99",164.4,62.8,false,1051000000,"Blockbuster"
"8239","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-09-01","2022","9","87",133.1,76.25,false,1051000000,"Blockbuster"
"8240","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-10-01","2022","10","54",92.8,82.13,false,1051000000,"Blockbuster"
"8241","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-11-01","2022","11","69",106.5,81.48,false,1051000000,"Blockbuster"
"8242","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2022-12-01","2022","12","127",228.6,64.29,false,1051000000,"Blockbuster"
"8243","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-01-01","2023","1","69",111.4,85.41,true,1051000000,"Blockbuster"
"8244","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-02-01","2023","2","54",101.5,85.66,false,1051000000,"Blockbuster"
"8245","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-03-01","2023","3","52",68.3,63.41,false,1051000000,"Blockbuster"
"8246","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-04-01","2023","4","97",132.8,85.95,false,1051000000,"Blockbuster"
"8247","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-05-01","2023","5","99",189.9,76,false,1051000000,"Blockbuster"
"8248","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-06-01","2023","6","85",109.6,72.04,false,1051000000,"Blockbuster"
"8249","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-07-01","2023","7","78",138.5,61.49,false,1051000000,"Blockbuster"
"8250","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-08-01","2023","8","41",72.1,61.56,false,1051000000,"Blockbuster"
"8251","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-09-01","2023","9","81",121.8,65.14,false,1051000000,"Blockbuster"
"8252","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-10-01","2023","10","44",64.3,80.74,false,1051000000,"Blockbuster"
"8253","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-11-01","2023","11","125",168.3,76.61,false,1051000000,"Blockbuster"
"8254","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2023-12-01","2023","12","46",76.4,74.52,false,1051000000,"Blockbuster"
"8255","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-01-01","2024","1","87",114.6,73.04,false,1051000000,"Blockbuster"
"8256","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-02-01","2024","2","93",150.7,76.95,false,1051000000,"Blockbuster"
"8257","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-03-01","2024","3","101",142.5,75.28,false,1051000000,"Blockbuster"
"8258","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-04-01","2024","4","76",149.1,80.36,false,1051000000,"Blockbuster"
"8259","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-05-01","2024","5","107",155.6,65.46,false,1051000000,"Blockbuster"
"8260","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-06-01","2024","6","105",156.8,82.58,false,1051000000,"Blockbuster"
"8261","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-07-01","2024","7","50",79.6,66.92,false,1051000000,"Blockbuster"
"8262","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-08-01","2024","8","96",167.7,75.07,false,1051000000,"Blockbuster"
"8263","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-09-01","2024","9","59",106.9,79.66,false,1051000000,"Blockbuster"
"8264","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-10-01","2024","10","108",189.6,76.78,false,1051000000,"Blockbuster"
"8265","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-11-01","2024","11","57",101.1,81.78,false,1051000000,"Blockbuster"
"8266","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2024-12-01","2024","12","64",85.9,83.73,false,1051000000,"Blockbuster"
"8267","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-01-01","2025","1","54",91.3,77.41,false,1051000000,"Blockbuster"
"8268","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-02-01","2025","2","74",143.3,86.23,false,1051000000,"Blockbuster"
"8269","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-03-01","2025","3","110",161.2,77.9,false,1051000000,"Blockbuster"
"8270","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-04-01","2025","4","48",85.9,71.25,false,1051000000,"Blockbuster"
"8271","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-05-01","2025","5","69",118.4,77.17,false,1051000000,"Blockbuster"
"8272","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-06-01","2025","6","57",95.4,71.22,false,1051000000,"Blockbuster"
"8273","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-07-01","2025","7","105",159.4,56.59,false,1051000000,"Blockbuster"
"8274","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-08-01","2025","8","109",155.9,75.2,false,1051000000,"Blockbuster"
"8275","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-09-01","2025","9","116",160.1,61.63,false,1051000000,"Blockbuster"
"8276","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-10-01","2025","10","54",71.8,63.44,false,1051000000,"Blockbuster"
"8277","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-11-01","2025","11","52",86.1,86.09,false,1051000000,"Blockbuster"
"8278","135","Aladdin","Disney","Adventure","2019",57,94,"Disney+","2025-12-01","2025","12","78",101,60.9,false,1051000000,"Blockbuster"
"8279","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-07-01","2019","7","2212",4370.8,58.41,false,327000000,"Blockbuster"
"8280","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-08-01","2019","8","1079",1961.3,73.69,false,327000000,"Blockbuster"
"8281","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-09-01","2019","9","689",1104.6,67.84,false,327000000,"Blockbuster"
"8282","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-10-01","2019","10","698",1103,58.45,false,327000000,"Blockbuster"
"8283","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-11-01","2019","11","523",911.8,80.52,false,327000000,"Blockbuster"
"8284","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2019-12-01","2019","12","554",1053.6,87.95,false,327000000,"Blockbuster"
"8285","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-01-01","2020","1","200",279.8,63.95,false,327000000,"Blockbuster"
"8286","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-02-01","2020","2","95",126,84.86,false,327000000,"Blockbuster"
"8287","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-03-01","2020","3","230",390.5,68.97,false,327000000,"Blockbuster"
"8288","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-04-01","2020","4","48",86.8,58.27,false,327000000,"Blockbuster"
"8289","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-05-01","2020","5","89",165.6,59.58,false,327000000,"Blockbuster"
"8290","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-06-01","2020","6","119",223.9,82.19,false,327000000,"Blockbuster"
"8291","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-07-01","2020","7","51",98.2,87.05,false,327000000,"Blockbuster"
"8292","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-08-01","2020","8","59",82.6,76.53,false,327000000,"Blockbuster"
"8293","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-09-01","2020","9","88",171.8,55.32,false,327000000,"Blockbuster"
"8294","137","John Wick: Chapter 3 - Parabellum","Lionsgate","Action","2019",89,86,"Netflix","2020-10-01","2020","10","54",93.2,78.38,false,327000000,"Blockbuster"
